"REF_DATE","GEO","DGUID","Toronto Stock Exchange Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2001-03","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, close","Index, 2000=1000","176","units ","0","v122620","1.3","7608.00","","","","2"
"2001-03","Canada","2016A000011124","Toronto Stock Exchange, oil and gas, closing quotations","Index, 2000=1000","176","units ","0","v122621","1.4","8709.40","","","t","2"
"2001-03","Canada","2016A000011124","Toronto Stock Exchange, metals and minerals, closing quotations","Index, 2000=1000","176","units ","0","v122622","1.5","3987.64","","","t","2"
"2001-03","Canada","2016A000011124","Toronto Stock Exchange, utilities, closing quotations","Index, 2000=1000","176","units ","0","v122623","1.6","13329.21","","","t","2"
"2001-03","Canada","2016A000011124","Toronto Stock Exchange, paper and forest products, closing quotations","Index, 2000=1000","176","units ","0","v122624","1.7","4813.60","","","t","2"
"2001-03","Canada","2016A000011124","Toronto Stock Exchange, merchandising, closing quotations","Index, 2000=1000","176","units ","0","v122625","1.8","5620.85","","","t","2"
"2001-03","Canada","2016A000011124","Toronto Stock Exchange, financial services, closing quotations","Index, 2000=1000","176","units ","0","v122626","1.9","10257.91","","","t","2"
"2001-03","Canada","2016A000011124","Toronto Stock Exchange, gold and silver, closing quotations","Index, 2000=1000","176","units ","0","v122627","1.10","4128.21","","","t","2"
"2001-03","Canada","2016A000011124","Toronto Stock Exchange, stock dividend yields (composite), closing quotations","Percent","239","units ","0","v122628","1.11","1.55","","","t","2"
"2001-03","Canada","2016A000011124","Toronto Stock Exchange, price earnings ratio, closing quotations","Ratio","270","units ","0","v122629","1.12","19.72","","","t","2"
"2001-03","Canada","2016A000011124","Toronto Stock Exchange, Toronto 35 index, closing quotations (May 27 1987=100)","Index","160","units ","0","v122630","1.13","50534","","","t","0"
"2001-03","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange 60 Index","Index","160","units ","0","v19457778","1.14","443.04","","","","2"
"2001-03","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Consumer Discretionary Index","Index","160","units ","0","v19457779","1.15","85.02","","","","2"
"2001-03","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Consumer Staples Index","Index","160","units ","0","v19457780","1.16","116.47","","","","2"
"2001-03","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Energy Index","Index","160","units ","0","v19457781","1.17","107.40","","","","2"
"2001-03","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units ","0","v19457782","1.18","104.49","","","","2"
"2001-03","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Gold Index","Index","160","units ","0","v19457783","1.19","104.78","","","","2"
"2001-03","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Industrial Index","Index","160","units ","0","v19457784","1.20","90.53","","","","2"
"2001-03","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Information Technology Index","Index","160","units ","0","v19457785","1.21","36.73","","","","2"
"2001-03","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Materials Index","Index","160","units ","0","v19457786","1.22","108.30","","","","2"
"2001-03","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Diversified Metals and Mining Index","Index","160","units ","0","v19457787","1.23","113.11","","","t","2"
"2001-03","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units ","0","v19457788","1.24","79.31","","","","2"
"2001-03","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Utilities Index","Index","160","units ","0","v19457789","1.25","125.52","","","","2"
"2001-04","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units ","0","v122618","1.1","8147.70","","","","2"
"2001-04","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units ","0","v122619","1.2","7382.00","","","","2"
"2001-04","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, close","Index, 2000=1000","176","units ","0","v122620","1.3","7946.63","","","","2"
"2001-04","Canada","2016A000011124","Toronto Stock Exchange, oil and gas, closing quotations","Index, 2000=1000","176","units ","0","v122621","1.4","9454.45","","","t","2"
"2001-04","Canada","2016A000011124","Toronto Stock Exchange, metals and minerals, closing quotations","Index, 2000=1000","176","units ","0","v122622","1.5","4701.53","","","t","2"
"2001-04","Canada","2016A000011124","Toronto Stock Exchange, utilities, closing quotations","Index, 2000=1000","176","units ","0","v122623","1.6","13788.76","","","t","2"
"2001-04","Canada","2016A000011124","Toronto Stock Exchange, paper and forest products, closing quotations","Index, 2000=1000","176","units ","0","v122624","1.7","5107.12","","","t","2"
"2001-04","Canada","2016A000011124","Toronto Stock Exchange, merchandising, closing quotations","Index, 2000=1000","176","units ","0","v122625","1.8","5861.32","","","t","2"
"2001-04","Canada","2016A000011124","Toronto Stock Exchange, financial services, closing quotations","Index, 2000=1000","176","units ","0","v122626","1.9","9766.48","","","t","2"
"2001-04","Canada","2016A000011124","Toronto Stock Exchange, gold and silver, closing quotations","Index, 2000=1000","176","units ","0","v122627","1.10","4639.30","","","t","2"
"2001-04","Canada","2016A000011124","Toronto Stock Exchange, stock dividend yields (composite), closing quotations","Percent","239","units ","0","v122628","1.11","1.50","","","t","2"
"2001-04","Canada","2016A000011124","Toronto Stock Exchange, price earnings ratio, closing quotations","Ratio","270","units ","0","v122629","1.12","23.49","","","t","2"
"2001-04","Canada","2016A000011124","Toronto Stock Exchange, Toronto 35 index, closing quotations (May 27 1987=100)","Index","160","units ","0","v122630","1.13","53463","","","t","0"
"2001-04","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange 60 Index","Index","160","units ","0","v19457778","1.14","459.00","","","","2"
"2001-04","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Consumer Discretionary Index","Index","160","units ","0","v19457779","1.15","87.61","","","","2"
"2001-04","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Consumer Staples Index","Index","160","units ","0","v19457780","1.16","116.41","","","","2"
"2001-04","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Energy Index","Index","160","units ","0","v19457781","1.17","116.38","","","","2"
"2001-04","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units ","0","v19457782","1.18","99.76","","","","2"
"2001-04","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Gold Index","Index","160","units ","0","v19457783","1.19","117.60","","","","2"
"2001-04","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Industrial Index","Index","160","units ","0","v19457784","1.20","97.16","","","","2"
"2001-04","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Information Technology Index","Index","160","units ","0","v19457785","1.21","48.42","","","","2"
"2001-04","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Materials Index","Index","160","units ","0","v19457786","1.22","121.83","","","","2"
"2001-04","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Diversified Metals and Mining Index","Index","160","units ","0","v19457787","1.23","128.40","","","t","2"
"2001-04","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units ","0","v19457788","1.24","74.45","","","","2"
"2001-04","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Utilities Index","Index","160","units ","0","v19457789","1.25","121.83","","","","2"
"2001-05","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units ","0","v122618","1.1","8409.11","","","","2"
"2001-05","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units ","0","v122619","1.2","7864.49","","","","2"
"2001-05","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, close","Index, 2000=1000","176","units ","0","v122620","1.3","8161.87","","","","2"
"2001-05","Canada","2016A000011124","Toronto Stock Exchange, oil and gas, closing quotations","Index, 2000=1000","176","units ","0","v122621","1.4","9664.72","","","t","2"
"2001-05","Canada","2016A000011124","Toronto Stock Exchange, metals and minerals, closing quotations","Index, 2000=1000","176","units ","0","v122622","1.5","4827.41","","","t","2"
"2001-05","Canada","2016A000011124","Toronto Stock Exchange, utilities, closing quotations","Index, 2000=1000","176","units ","0","v122623","1.6","14051.69","","","t","2"
"2001-05","Canada","2016A000011124","Toronto Stock Exchange, paper and forest products, closing quotations","Index, 2000=1000","176","units ","0","v122624","1.7","5163.78","","","t","2"
"2001-05","Canada","2016A000011124","Toronto Stock Exchange, merchandising, closing quotations","Index, 2000=1000","176","units ","0","v122625","1.8","5914.12","","","t","2"
"2001-05","Canada","2016A000011124","Toronto Stock Exchange, financial services, closing quotations","Index, 2000=1000","176","units ","0","v122626","1.9","10620.01","","","t","2"
"2001-05","Canada","2016A000011124","Toronto Stock Exchange, gold and silver, closing quotations","Index, 2000=1000","176","units ","0","v122627","1.10","4768.95","","","t","2"
"2001-05","Canada","2016A000011124","Toronto Stock Exchange, stock dividend yields (composite), closing quotations","Percent","239","units ","0","v122628","1.11","1.50","","","t","2"
"2001-05","Canada","2016A000011124","Toronto Stock Exchange, price earnings ratio, closing quotations","Ratio","270","units ","0","v122629","1.12","26.90","","","t","2"
"2001-05","Canada","2016A000011124","Toronto Stock Exchange, Toronto 35 index, closing quotations (May 27 1987=100)","Index","160","units ","0","v122630","1.13","55292","","","t","0"
"2001-05","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange 60 Index","Index","160","units ","0","v19457778","1.14","471.09","","","","2"
"2001-05","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Consumer Discretionary Index","Index","160","units ","0","v19457779","1.15","92.96","","","","2"
"2001-05","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Consumer Staples Index","Index","160","units ","0","v19457780","1.16","119.15","","","","2"
"2001-05","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Energy Index","Index","160","units ","0","v19457781","1.17","118.82","","","","2"
"2001-05","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units ","0","v19457782","1.18","107.93","","","","2"
"2001-05","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Gold Index","Index","160","units ","0","v19457783","1.19","121.22","","","","2"
"2001-05","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Industrial Index","Index","160","units ","0","v19457784","1.20","102.28","","","","2"
"2001-05","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Information Technology Index","Index","160","units ","0","v19457785","1.21","45.94","","","","2"
"2001-05","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Materials Index","Index","160","units ","0","v19457786","1.22","124.17","","","","2"
"2001-05","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Diversified Metals and Mining Index","Index","160","units ","0","v19457787","1.23","133.01","","","t","2"
"2001-05","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units ","0","v19457788","1.24","74.08","","","","2"
"2001-05","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Utilities Index","Index","160","units ","0","v19457789","1.25","126.23","","","","2"
"2001-06","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units ","0","v122618","1.1","8334.79","","","","2"
"2001-06","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units ","0","v122619","1.2","7519.53","","","","2"
"2001-06","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, close","Index, 2000=1000","176","units ","0","v122620","1.3","7736.35","","","","2"
"2001-06","Canada","2016A000011124","Toronto Stock Exchange, oil and gas, closing quotations","Index, 2000=1000","176","units ","0","v122621","1.4","8719.41","","","t","2"
"2001-06","Canada","2016A000011124","Toronto Stock Exchange, metals and minerals, closing quotations","Index, 2000=1000","176","units ","0","v122622","1.5","4395.12","","","t","2"
"2001-06","Canada","2016A000011124","Toronto Stock Exchange, utilities, closing quotations","Index, 2000=1000","176","units ","0","v122623","1.6","14053.08","","","t","2"
"2001-06","Canada","2016A000011124","Toronto Stock Exchange, paper and forest products, closing quotations","Index, 2000=1000","176","units ","0","v122624","1.7","4735.70","","","t","2"
"2001-06","Canada","2016A000011124","Toronto Stock Exchange, merchandising, closing quotations","Index, 2000=1000","176","units ","0","v122625","1.8","5970.22","","","t","2"
"2001-06","Canada","2016A000011124","Toronto Stock Exchange, financial services, closing quotations","Index, 2000=1000","176","units ","0","v122626","1.9","10696.24","","","t","2"
"2001-06","Canada","2016A000011124","Toronto Stock Exchange, gold and silver, closing quotations","Index, 2000=1000","176","units ","0","v122627","1.10","4536.53","","","t","2"
"2001-06","Canada","2016A000011124","Toronto Stock Exchange, stock dividend yields (composite), closing quotations","Percent","239","units ","0","v122628","1.11","1.58","","","t","2"
"2001-06","Canada","2016A000011124","Toronto Stock Exchange, price earnings ratio, closing quotations","Ratio","270","units ","0","v122629","1.12","26.31","","","t","2"
"2001-06","Canada","2016A000011124","Toronto Stock Exchange, Toronto 35 index, closing quotations (May 27 1987=100)","Index","160","units ","0","v122630","1.13","53153","","","t","0"
"2001-06","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange 60 Index","Index","160","units ","0","v19457778","1.14","444.84","","","","2"
"2001-06","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Consumer Discretionary Index","Index","160","units ","0","v19457779","1.15","92.76","","","","2"
"2001-06","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Consumer Staples Index","Index","160","units ","0","v19457780","1.16","122.36","","","","2"
"2001-06","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Energy Index","Index","160","units ","0","v19457781","1.17","107.38","","","","2"
"2001-06","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units ","0","v19457782","1.18","108.84","","","","2"
"2001-06","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Gold Index","Index","160","units ","0","v19457783","1.19","120.02","","","","2"
"2001-06","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Industrial Index","Index","160","units ","0","v19457784","1.20","97.60","","","","2"
"2001-06","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Information Technology Index","Index","160","units ","0","v19457785","1.21","41.53","","","","2"
"2001-06","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Materials Index","Index","160","units ","0","v19457786","1.22","114.81","","","","2"
"2001-06","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Diversified Metals and Mining Index","Index","160","units ","0","v19457787","1.23","116.55","","","t","2"
"2001-06","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units ","0","v19457788","1.24","72.93","","","","2"
"2001-06","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Utilities Index","Index","160","units ","0","v19457789","1.25","125.07","","","","2"
"2001-07","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units ","0","v122618","1.1","7765.63","","","","2"
"2001-07","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units ","0","v122619","1.2","7531.59","","","","2"
"2001-07","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, close","Index, 2000=1000","176","units ","0","v122620","1.3","7689.69","","","","2"
"2001-07","Canada","2016A000011124","Toronto Stock Exchange, oil and gas, closing quotations","Index, 2000=1000","176","units ","0","v122621","1.4","8804.47","","","t","2"
"2001-07","Canada","2016A000011124","Toronto Stock Exchange, metals and minerals, closing quotations","Index, 2000=1000","176","units ","0","v122622","1.5","4094.26","","","t","2"
"2001-07","Canada","2016A000011124","Toronto Stock Exchange, utilities, closing quotations","Index, 2000=1000","176","units ","0","v122623","1.6","13541.77","","","t","2"
"2001-07","Canada","2016A000011124","Toronto Stock Exchange, paper and forest products, closing quotations","Index, 2000=1000","176","units ","0","v122624","1.7","4824.29","","","t","2"
"2001-07","Canada","2016A000011124","Toronto Stock Exchange, merchandising, closing quotations","Index, 2000=1000","176","units ","0","v122625","1.8","6207.92","","","t","2"
"2001-07","Canada","2016A000011124","Toronto Stock Exchange, financial services, closing quotations","Index, 2000=1000","176","units ","0","v122626","1.9","11044.66","","","t","2"
"2001-07","Canada","2016A000011124","Toronto Stock Exchange, gold and silver, closing quotations","Index, 2000=1000","176","units ","0","v122627","1.10","4496.36","","","t","2"
"2001-07","Canada","2016A000011124","Toronto Stock Exchange, stock dividend yields (composite), closing quotations","Percent","239","units ","0","v122628","1.11","1.61","","","t","2"
"2001-07","Canada","2016A000011124","Toronto Stock Exchange, price earnings ratio, closing quotations","Ratio","270","units ","0","v122629","1.12","25.99","","","t","2"
"2001-07","Canada","2016A000011124","Toronto Stock Exchange, Toronto 35 index, closing quotations (May 27 1987=100)","Index","160","units ","0","v122630","1.13","52957","","","t","0"
"2001-07","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange 60 Index","Index","160","units ","0","v19457778","1.14","445.15","","","","2"
"2001-07","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Consumer Discretionary Index","Index","160","units ","0","v19457779","1.15","92.60","","","","2"
"2001-07","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Consumer Staples Index","Index","160","units ","0","v19457780","1.16","130.05","","","","2"
"2001-07","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Energy Index","Index","160","units ","0","v19457781","1.17","108.96","","","","2"
"2001-07","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units ","0","v19457782","1.18","112.30","","","","2"
"2001-07","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Gold Index","Index","160","units ","0","v19457783","1.19","121.23","","","","2"
"2001-07","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Industrial Index","Index","160","units ","0","v19457784","1.20","97.21","","","","2"
"2001-07","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Information Technology Index","Index","160","units ","0","v19457785","1.21","38.03","","","","2"
"2001-07","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Materials Index","Index","160","units ","0","v19457786","1.22","111.70","","","","2"
"2001-07","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Diversified Metals and Mining Index","Index","160","units ","0","v19457787","1.23","113.42","","","t","2"
"2001-07","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units ","0","v19457788","1.24","67.42","","","","2"
"2001-07","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Utilities Index","Index","160","units ","0","v19457789","1.25","124.56","","","","2"
"2001-08","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units ","0","v122618","1.1","7777.11","","","","2"
"2001-08","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units ","0","v122619","1.2","7397.38","","","","2"
"2001-08","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, close","Index, 2000=1000","176","units ","0","v122620","1.3","7399.22","","","","2"
"2001-08","Canada","2016A000011124","Toronto Stock Exchange, oil and gas, closing quotations","Index, 2000=1000","176","units ","0","v122621","1.4","8354.56","","","t","2"
"2001-08","Canada","2016A000011124","Toronto Stock Exchange, metals and minerals, closing quotations","Index, 2000=1000","176","units ","0","v122622","1.5","4075.36","","","t","2"
"2001-08","Canada","2016A000011124","Toronto Stock Exchange, utilities, closing quotations","Index, 2000=1000","176","units ","0","v122623","1.6","12687.78","","","t","2"
"2001-08","Canada","2016A000011124","Toronto Stock Exchange, paper and forest products, closing quotations","Index, 2000=1000","176","units ","0","v122624","1.7","4923.43","","","t","2"
"2001-08","Canada","2016A000011124","Toronto Stock Exchange, merchandising, closing quotations","Index, 2000=1000","176","units ","0","v122625","1.8","6401.30","","","t","2"
"2001-08","Canada","2016A000011124","Toronto Stock Exchange, financial services, closing quotations","Index, 2000=1000","176","units ","0","v122626","1.9","11184.02","","","t","2"
"2001-08","Canada","2016A000011124","Toronto Stock Exchange, gold and silver, closing quotations","Index, 2000=1000","176","units ","0","v122627","1.10","4829.92","","","t","2"
"2001-08","Canada","2016A000011124","Toronto Stock Exchange, stock dividend yields (composite), closing quotations","Percent","239","units ","0","v122628","1.11","1.69","","","t","2"
"2001-08","Canada","2016A000011124","Toronto Stock Exchange, price earnings ratio, closing quotations","Ratio","270","units ","0","v122629","1.12","","..","","t","2"
"2001-08","Canada","2016A000011124","Toronto Stock Exchange, Toronto 35 index, closing quotations (May 27 1987=100)","Index","160","units ","0","v122630","1.13","51431","","","t","0"
"2001-08","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange 60 Index","Index","160","units ","0","v19457778","1.14","430.33","","","","2"
"2001-08","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Consumer Discretionary Index","Index","160","units ","0","v19457779","1.15","89.04","","","","2"
"2001-08","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Consumer Staples Index","Index","160","units ","0","v19457780","1.16","134.74","","","","2"
"2001-08","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Energy Index","Index","160","units ","0","v19457781","1.17","103.54","","","","2"
"2001-08","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units ","0","v19457782","1.18","114.03","","","","2"
"2001-08","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Gold Index","Index","160","units ","0","v19457783","1.19","131.66","","","","2"
"2001-08","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Industrial Index","Index","160","units ","0","v19457784","1.20","86.63","","","","2"
"2001-08","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Information Technology Index","Index","160","units ","0","v19457785","1.21","31.58","","","","2"
"2001-08","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Materials Index","Index","160","units ","0","v19457786","1.22","115.40","","","","2"
"2001-08","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Diversified Metals and Mining Index","Index","160","units ","0","v19457787","1.23","117.39","","","t","2"
"2001-08","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units ","0","v19457788","1.24","61.05","","","","2"
"2001-08","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Utilities Index","Index","160","units ","0","v19457789","1.25","126.02","","","","2"
"2001-09","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units ","0","v122618","1.1","7513.62","","","","2"
"2001-09","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units ","0","v122619","1.2","6301.52","","","","2"
"2001-09","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, close","Index, 2000=1000","176","units ","0","v122620","1.3","6838.56","","","","2"
"2001-09","Canada","2016A000011124","Toronto Stock Exchange, oil and gas, closing quotations","Index, 2000=1000","176","units ","0","v122621","1.4","8302.68","","","t","2"
"2001-09","Canada","2016A000011124","Toronto Stock Exchange, metals and minerals, closing quotations","Index, 2000=1000","176","units ","0","v122622","1.5","3462.13","","","t","2"
"2001-09","Canada","2016A000011124","Toronto Stock Exchange, utilities, closing quotations","Index, 2000=1000","176","units ","0","v122623","1.6","11297.28","","","t","2"
"2001-09","Canada","2016A000011124","Toronto Stock Exchange, paper and forest products, closing quotations","Index, 2000=1000","176","units ","0","v122624","1.7","4142.41","","","t","2"
"2001-09","Canada","2016A000011124","Toronto Stock Exchange, merchandising, closing quotations","Index, 2000=1000","176","units ","0","v122625","1.8","6021.85","","","t","2"
"2001-09","Canada","2016A000011124","Toronto Stock Exchange, financial services, closing quotations","Index, 2000=1000","176","units ","0","v122626","1.9","10484.32","","","t","2"
"2001-09","Canada","2016A000011124","Toronto Stock Exchange, gold and silver, closing quotations","Index, 2000=1000","176","units ","0","v122627","1.10","5416.56","","","t","2"
"2001-09","Canada","2016A000011124","Toronto Stock Exchange, stock dividend yields (composite), closing quotations","Percent","239","units ","0","v122628","1.11","1.78","","","t","2"
"2001-09","Canada","2016A000011124","Toronto Stock Exchange, price earnings ratio, closing quotations","Ratio","270","units ","0","v122629","1.12","","..","","t","2"
"2001-09","Canada","2016A000011124","Toronto Stock Exchange, Toronto 35 index, closing quotations (May 27 1987=100)","Index","160","units ","0","v122630","1.13","46645","","","t","0"
"2001-09","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange 60 Index","Index","160","units ","0","v19457778","1.14","398.20","","","","2"
"2001-09","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Consumer Discretionary Index","Index","160","units ","0","v19457779","1.15","81.11","","","","2"
"2001-09","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Consumer Staples Index","Index","160","units ","0","v19457780","1.16","140.49","","","","2"
"2001-09","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Energy Index","Index","160","units ","0","v19457781","1.17","103.58","","","","2"
"2001-09","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units ","0","v19457782","1.18","107.07","","","","2"
"2001-09","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Gold Index","Index","160","units ","0","v19457783","1.19","150.08","","","","2"
"2001-09","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Industrial Index","Index","160","units ","0","v19457784","1.20","69.86","","","","2"
"2001-09","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Information Technology Index","Index","160","units ","0","v19457785","1.21","27.61","","","","2"
"2001-09","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Materials Index","Index","160","units ","0","v19457786","1.22","106.95","","","","2"
"2001-09","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Diversified Metals and Mining Index","Index","160","units ","0","v19457787","1.23","102.38","","","t","2"
"2001-09","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units ","0","v19457788","1.24","50.93","","","","2"
"2001-09","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Utilities Index","Index","160","units ","0","v19457789","1.25","128.24","","","","2"
"2001-10","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units ","0","v122618","1.1","7077.28","","","","2"
"2001-10","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units ","0","v122619","1.2","6766.38","","","","2"
"2001-10","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, close","Index, 2000=1000","176","units ","0","v122620","1.3","6885.70","","","","2"
"2001-10","Canada","2016A000011124","Toronto Stock Exchange, oil and gas, closing quotations","Index, 2000=1000","176","units ","0","v122621","1.4","9210.36","","","t","2"
